BuyerAgentAOR,ListAgentAOR,Flooring,ViewYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,OriginatingSystemName,OriginatingSystemSubName,flag_missing_coords,flag_zero_coords,flag_bad_longitude
,BeverlyHillsGreaterLa,Wood,False,False,2350000.0,1154212290,2026-02-27,2350000.0,Michelle,Graci,33.88964,-118.379473,1505 Wendy Way,Residential,1546.0,2350000.0,0,The Beverly Hills Estates,Strand Hill Properties,,Michelle Graci,,,sbpoweale,Alexandra,Powers,,1154212290,146 - Manhattan Bch Heights/Lib Vlg,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.124,,,1950.0,1505.0,26658319,2.0,Manhattan Beach,2.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,1.0,One,5400.0,,False,1.0,,90266,,5400.0,CRMLS,CRMLS_CL,False,False,False
SanDiego,SanDiego,,False,False,459500000.0,1154208754,2026-02-27,4595000.0,Whitney,Peyser,33.06362361,-117.29899991,220 Jacob Lane,Residential,3500.0,4595000.0,0,Compass,"Douglas Elliman of California, Inc.",,Whitney Peyser,,,SAND-664379,Jenna,Hoyas,,1154208754,92024 - Encinitas,San Diego,Closed,True,4.0,SingleFamilyResidence,,Leucadia,SanDiego,1999.0,220.0,260004847SD,4.0,Encinitas,4.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,2.0,Two,,,False,2.0,,92024,,,CRMLS,CRMLS_SAND,False,False,False
Mlslistings,Mlslistings,,False,,,1154198323,2026-02-27,2750000.0,John,Shroyer,37.50413776,-122.26646728,537 Prospect Street,Residential,2100.0,2750000.0,0,Golden Gate Sotheby's International Realty,Christie's International Real Estate Sereno,,John Shroyer,,,ML5062241,,Joyce and Tatum R...,,1154198323,699 - Not Defined,San Mateo,Closed,True,2.0,SingleFamilyResidence,0.1526,,Mlslistings,1951.0,537.0,ML82036785,2.0,San Carlos,3.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,,,6647.0,,False,2.0,Other,94070,,6647.0,CRMLS,CRMLS_MLSL,False,False,False
Mlslistings,Mlslistings,,False,,,1154164327,2026-02-02,3100000.0,Irene,Yang,37.3632375,-122.04035978,876 Rubis Drive,Residential,2178.0,3100000.0,0,Compass,Compass,,Irene Yang,,,ML140429,Umang,Sanchorawala,,1154164327,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.1405,,Mlslistings,1965.0,876.0,ML82036735,3.0,Sunnyvale,4.0,2026-02-02,,2026-02-02,2026-02-02,CA,True,,,6120.0,,False,2.0,Other,94087,,6120.0,CRMLS,CRMLS_MLSL,False,False,False
SanDiego,SanDiego,,False,False,609000.0,1154142014,2026-02-26,609000.0,Matthew,Axelson,32.82606514,-117.17248048,5938 Chandler Dr,Residential,1663.0,609000.0,0,Compass,Compass,,Matthew Axelson,,,SAND-693967,Matthew,Axelson,,1154142014,92117 - Clairemont Mesa,San Diego,Closed,True,4.0,SingleFamilyResidence,0.1653,Clairemont,SanDiego,1963.0,5938.0,260004740SD,2.0,San Diego,4.0,2026-02-26,,2026-02-02,2026-02-26,CA,False,1.0,One,7200.0,,False,2.0,,92117,,7200.0,CRMLS,CRMLS_SAND,False,False,False
OrangeCounty,OrangeCounty,,False,False,535000.0,1154140912,2026-02-28,535000.0,Bryant,Velez,33.919829,-118.162963,5968 Gardendale,Residential,1051.0,535000.0,0,Maxximum Realty Inc,Maxximum Realty Inc,,Bryant Velez,,,OCVELEBRY,Bryant,Velez,,1154140912,T4 - South Gate E of 710,Los Angeles,Closed,True,1.0,SingleFamilyResidence,0.1283,,OrangeCounty,1942.0,5968.0,OC26044406,2.0,South Gate,3.0,2026-02-28,,2026-02-28,2026-02-28,CA,False,1.0,One,5590.0,3.0,False,1.0,Paramount Unified,90280,0.0,5590.0,CRMLS,CRMLS_CRM,False,False,False
Conejo,Conejo,Wood,True,False,1475000.0,1154123251,2026-02-28,1475000.0,Lisa,Osborn,34.174081,-118.969501,262 Via Lara,Residential,3143.0,1475000.0,0,Equity Union Real Estate,Equity Union Real Estate,,Lisa Osborn,,,VCR-C159050432,Lisa,Osborn,Quarterly,1154123251,NBPK - Newbury Park,Ventura,Closed,,3.0,SingleFamilyResidence,0.23,,Conejo,2001.0,262.0,226000923,4.0,Newbury Park,5.0,2026-02-28,,2026-02-28,2026-02-28,CA,True,2.0,Two,10018.0,,,3.0,,91320,212.0,10018.0,CRMLS,CRMLS_VCR,False,False,False
OrangeCounty,OrangeCounty,,True,False,3625000.0,1154067380,2026-02-27,3625000.0,Brandon,Hobbs,33.478923,-117.71251,23911 Leeward,Residential,1979.0,3625000.0,0,Arbor Real Estate,Engel & Volkers Dana Point,,Brandon Hobbs,,,OCMANOROY,Shiva,Manoucheri,,1154067380,699 - Not Defined,Orange,Closed,False,2.0,SingleFamilyResidence,0.1894,,OrangeCounty,1972.0,23911.0,OC26044262,2.0,Dana Point,4.0,2026-02-27,Bryan,2026-02-27,2026-02-27,CA,True,1.0,One,8250.0,4.0,False,2.0,Capistrano Unified,92629,0.0,8250.0,CRMLS,CRMLS_CRM,False,False,False
Mrmls,PacificWest,"Carpet,Laminate",True,False,735000.0,1153935675,2026-02-27,735000.0,Christina,Kwon,33.84757,-117.794192,5570 E Vista Del Dia,Residential,1404.0,735000.0,0,Coldwell Banker Best Realty,NONMEMBER MRML,,Christina Kwon,,,NONMEMBER,General,NONMEMBER,Monthly,1153935675,77 - Anaheim Hills,Orange,Closed,True,2.0,Condominium,0.0353,Rancho Yorba (RNYB),Mrmls,1977.0,5570.0,PW26039466,3.0,Anaheim,2.0,2026-02-27,,2026-02-02,2026-02-01,CA,False,2.0,Two,1537.0,0.0,False,2.0,Orange Unified,92807,400.0,1537.0,CRMLS,CRMLS_CRM,False,False,False
Southland,Southland,,True,True,1080000.0,1153892276,2026-02-27,1080000.0,Brenda,Ross,34.361109,-118.552513,23726 La Salle Canyon,Residential,1891.0,1080000.0,0,Equity Union,Equity Union,,Brenda Ross,,,F660099402,Brenda,Ross,Monthly,1153892276,NEW1 - Newhall 1,Los Angeles,Closed,True,2.0,SingleFamilyResidence,1.103,Rancho La Salle (RLAS),Southland,1979.0,23726.0,SR26044212,2.0,Newhall,3.0,2026-02-27,,2026-01-13,2026-01-11,CA,True,1.0,One,48045.0,3.0,False,2.0,William S. Hart Union,91321,400.0,48045.0,CRMLS,CRMLS_CRM,False,False,False
Mrmls,Glendale,,False,False,645000.0,1153819727,2026-02-27,680000.0,Arsineh,Eskandari,34.24281,-118.473264,15822 15822 Plummer Street,Residential,1968.0,645000.0,0,The Global Brokerage Inc.,NONMEMBER MRML,,Arsineh Eskandari,,,NONMEMBER,General,NONMEMBER,,1153819727,699 - Not Defined,Los Angeles,Closed,False,1.0,SingleFamilyResidence,0.1754,,Mrmls,1978.0,15822.0,GD26044116,2.0,Los Angeles,3.0,2026-02-27,,2026-02-11,2026-01-05,CA,True,1.0,One,7641.0,3.0,False,1.0,Los Angeles Unified,91343,0.0,7641.0,CRMLS,CRMLS_CRM,False,False,False
CaliforniaDesert,SouthBay,Vinyl,False,True,2200000.0,1153814286,2026-02-27,2200000.0,Amanda,Jacobellis,33.69441,-116.25305,48716 48716 Spring Rain,Residential,3908.0,2200000.0,0,Bayside,Plus Real Estate,,Amanda Jacobellis,,,CDAR-d86242,Ariana,Gaffoglio,Monthly,1153814286,314 - Indio South of East Valley,Riverside,Closed,True,9.0,SingleFamilyResidence,0.3,Montage at Santa Rosa (31446),CaliforniaDesert,2004.0,48716.0,SB26030299,5.0,Indio,8.0,2026-02-27,,2026-02-27,2026-02-10,CA,True,1.0,One,13068.0,8.0,False,6.0,Coachella Valley Unified,92201,210.0,13068.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,,False,,803000.0,1153811754,2026-02-27,803000.0,Maggie,Guo,37.32917494,-121.82760077,2078 Inman Way,Residential,960.0,803000.0,0,Compass,Coldwell Banker Realty,,Maggie Guo,,,ML5093074,Alma D,Castro,,1153811754,699 - Not Defined,Santa Clara,Closed,True,1.0,SingleFamilyResidence,0.1182,,Mlslistings,1960.0,2078.0,ML82036657,2.0,San Jose,3.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,,,5150.0,,False,1.0,Other,95122,,5150.0,CRMLS,CRMLS_MLSL,False,False,False
OrangeCounty,OrangeCounty,"Carpet,Tile,Wood",True,False,2100000.0,1153802478,2026-02-27,2100000.0,Sheralyn,McVeigh,33.671003,-117.94275,2057 Goldeneye,Residential,2331.0,2100000.0,0,McVeigh Properties,The L3,,Sheralyn McVeigh,,,SKANOMAT,Matthew,Kanoudi,,1153802478,C1 - Mesa Verde,Orange,Closed,True,3.0,SingleFamilyResidence,0.1587,Republic Homes (MBRE),OrangeCounty,1968.0,2057.0,OC26028986,3.0,Costa Mesa,4.0,2026-02-27,,2026-01-28,2026-01-28,CA,True,2.0,Two,6912.0,1.0,False,3.0,Newport Mesa Unified,92626,0.0,6912.0,CRMLS,CRMLS_CRM,False,False,False
BeverlyHillsGreaterLa,PasadenaFoothills,,True,True,4965000.0,1153788248,2026-02-27,4965000.0,Gretchen,Seager,34.170809,-118.175044,1345 Parkview Avenue,Residential,4399.0,4965000.0,0,Sotheby's International Realty,Douglas Elliman,,Gretchen Seager,,,CLW-X60084,Caroline,Lewis,,1153788248,645 - Pasadena (NW),Los Angeles,Closed,False,3.0,SingleFamilyResidence,0.2688,,BeverlyHillsGreaterLa,1937.0,1345.0,PF26043878,7.0,Pasadena,4.0,2026-02-27,,2026-02-25,2026-02-25,CA,True,2.0,Two,11710.0,0.0,False,3.0,Pasadena Unified,91103,0.0,11710.0,CRMLS,CRMLS_CRM,False,False,False
Mrmls,PacificWest,,False,False,955000.0,1153778510,2026-02-24,955000.0,Heidi,Bailey,33.838805,-118.181914,3911 California St,Residential,1914.0,955000.0,0,Keller Williams Coastal Prop.,None MRML,Keller Williams Coastal Prop.,Heidi Bailey,Leslie,Teater,none,NONE,NONE,,1153778510,"6 - Bixby, Bixby Knolls, Los Cerritos",Los Angeles,Closed,False,2.0,SingleFamilyResidence,0.1458,Bixby Knolls (BK),Mrmls,1938.0,3911.0,PW26018502,0.0,Long Beach,3.0,2026-02-24,,2026-01-30,2026-01-25,CA,True,2.0,Two,6353.0,1.0,False,2.0,Long Beach Unified,90807,0.0,6353.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,,False,,,1153777142,2026-02-27,4300000.0,,The Patty Dwyer G...,37.54180682,-122.35514446,30 Inverness Way,Residential,3240.0,4300000.0,0,Compass,Compass,Compass, The Patty Dwyer G...,Diane,Dwyer,ML5063671,,The Patty Dwyer G...,,1153777142,699 - Not Defined,San Mateo,Closed,True,2.0,SingleFamilyResidence,0.5046,,Mlslistings,1966.0,30.0,ML82036641,4.0,Hillsborough,5.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,,,21981.0,,False,2.0,Other,94010,,21981.0,CRMLS,CRMLS_MLSL,False,False,False
OrangeCounty,OrangeCounty,,False,False,373000.0,1153775709,2026-02-26,373000.0,Steven,Bullock,33.631909,-117.338938,33195 Schaper,Residential,960.0,373000.0,0,Bullock Russell RE Services,Bullock Russell RE Services,Bullock Russell RE Services,Steven Bullock,Jeffrey,Bullock,OCSTRASTE,Stephanie,Strauch,,1153775709,SRCAR - Southwest Riverside County,Riverside,Closed,True,2.0,SingleFamilyResidence,0.09,,OrangeCounty,1978.0,33195.0,OC26043807,2.0,Lake Elsinore,2.0,2026-02-26,,2026-02-26,2026-02-26,CA,False,1.0,One,3920.0,2.0,False,2.0,Lake Elsinore Unified,92530,0.0,3920.0,CRMLS,CRMLS_CRM,False,False,False
NorthSanDiegoCounty,NorthSanDiegoCounty,,True,False,1020000.0,1153766250,2026-02-25,1020000.0,Pamela,Adamson,33.122185,-117.205522,1470 La Linda Drive,Residential,1763.0,1020000.0,0,"eXp Realty of California, Inc","eXp Realty of California, Inc",,Pamela Adamson,,,116027,Mary,Simmons-Maloney,,1153766250,92078 - San Marcos,San Diego,Closed,True,2.0,SingleFamilyResidence,0.09,,NorthSanDiegoCounty,1965.0,1470.0,NDP2601917,2.0,San Marcos,2.0,2026-02-25,,2026-02-14,2026-02-14,CA,True,1.0,One,0.09,,,2.0,San Marcos Unified,92078,0.0,3920.4,CRMLS,CRMLS_CRP,False,False,False
,Oakland,Tile,,False,1895000.0,1153761772,2026-02-27,1895000.0,Estela,Sallat,37.87359538,-122.29517679,1642 10Th St,Residential,1813.0,1895000.0,0,Compass,Compass,Compass,Estela Sallat,Michael,Perry,BMLS-MET5007255,Ricardo,Velazco,,1153761772,,Alameda,Closed,False,0.0,SingleFamilyResidence,0.1164,OCEAN VIEW,,1928.0,1642.0,41125476,2.0,Berkeley,4.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,1.0,One,5070.0,,False,0.0,,94710,,5070.0,CRMLS,CRMLS_BMLS,False,False,False
Southland,Southland,,True,False,1700000.0,1153761771,2026-02-27,1700000.0,Casey,Karimi Jahanbaksh,34.153386,-118.637629,4614 Park Mirasol,Residential,2971.0,1700000.0,0,Equity Union,Equity Union,,Casey Karimi Jahanbaksh,,,SR207064375,Casey,Karimi Jahanbaksh,Annually,1153761771,CLB - Calabasas,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.0921,,Southland,1970.0,4614.0,SR26043170,5.0,Calabasas,6.0,2026-02-27,,2026-02-27,2026-02-26,CA,False,,ThreeOrMore,4014.0,2.0,False,2.0,Los Angeles Unified,91302,450.0,4014.0,CRMLS,CRMLS_CRM,False,False,False
SouthBay,SouthBay,"Stone,Wood",True,False,2449000.0,1153755336,2026-02-26,2400000.0,America,Michael,33.86044,-118.393085,516 8th Street,Residential,1980.0,2449000.0,0,Compass,Compass,,America Michael,,,SBREISNIC,Nicole,Reis,Annually,1153755336,148 - Hermosa Bch Sand,Los Angeles,Closed,True,2.0,Townhouse,,,SouthBay,2008.0,516.0,SB25280870,3.0,Hermosa Beach,3.0,2026-02-26,,2026-02-26,2026-02-26,CA,True,,ThreeOrMore,,3.0,False,2.0,Hermosa,90254,1100.0,,CRMLS,CRMLS_CRM,False,False,False
NorthSanLuisObispo,NorthSanLuisObispo,Laminate,False,False,825000.0,1153751358,2026-02-27,825000.0,David,Crabtree,35.659211,-120.502966,6 & 6 1/2 Grace,Residential,1566.0,825000.0,0,Home & Ranch Sotheby's Intl,Home & Ranch Sotheby's Intl,,David Crabtree,,,PRCRABTREE,David,Crabtree,,1153751358,PRSE - PR South 46-East 101,San Luis Obispo,Closed,,0.0,SingleFamilyResidence,1.35,PR Linne(280),NorthSanLuisObispo,1980.0,6.0,NS26024862,2.0,Paso Robles,4.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,1.0,One,58806.0,4.0,False,0.0,Paso Robles Joint Unified,93446,0.0,58806.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,"Carpet,Laminate,Tile,Wood",True,,1500000.0,1153751350,2026-02-27,1500000.0,Shante,Pappas,36.99839568,-121.95637653,736 Paradiso Court,Residential,2030.0,1500000.0,0,Compass,Compass,,Shante Pappas,,,ML5089284,Christina,Gutierrez,SemiAnnually,1153751350,699 - Not Defined,Santa Cruz,Closed,True,2.0,SingleFamilyResidence,0.154,,Mlslistings,1997.0,736.0,ML82036626,3.0,Soquel,3.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,,,6708.0,,False,2.0,Other,95073,400.0,6708.0,CRMLS,CRMLS_MLSL,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,Laminate,False,False,1650000.0,1153749976,2026-02-27,1650000.0,Ruslan,Shkurenko,34.019733,-118.458129,46 Village,Residential,1520.0,1650000.0,0,Carolwood Estates,"Douglas Elliman of California, Inc.",,Ruslan Shkurenko,,,CLW-C131540,Janet,Heinzle,Monthly,1153749976,C14 - Santa Monica,Los Angeles,Closed,,0.0,Condominium,8.5359,,BeverlyHillsGreaterLa,1974.0,46.0,26657219,3.0,Santa Monica,3.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,,MultiSplit,371825.0,,False,,,90405,620.0,371825.0,CRMLS,CRMLS_CL,False,False,False
Oakland,BayEast,,,False,599230.0,1153731942,2026-02-12,599230.0,Brielle,Carranza,,,2635 Wesley Way,Residential,1990.0,599230.0,0,Discovery Realty Inc,OUT OF AREA - NON MEMBER,,Brielle Carranza,,,CCBE-BOUT,OUT OF AREA,OUT,,1153731942,,Butte,Closed,True,5.0,SingleFamilyResidence,0.1328,,Oakland,2025.0,2635.0,41125457,3.0,Chico,4.0,2026-02-12,,2026-02-12,2026-02-12,CA,False,1.0,One,5785.0,,False,3.0,,95973,,5785.0,CRMLS,CRMLS_CCBE,True,False,False
Mlslistings,Mlslistings,,False,False,,1153722719,2026-02-27,1110000.0,Antoinette,Galindo,,,200210 Ludeman Lane,Residential,2312.0,1110000.0,0,Compass,Compass,,Antoinette Galindo,,,ML95121,Louie,Khoury,,1153722719,699 - Not Defined,San Mateo,Closed,True,2.0,,0.1148,,Mlslistings,1954.0,200210.0,ML82036609,2.0,Millbrae,4.0,2026-02-27,,2026-02-27,2026-02-27,CA,False,,,5000.0,,False,2.0,Other,94030,,5000.0,CRMLS,CRMLS_MLSL,True,False,False
PalosVerdesPeninsula,PalosVerdesPeninsula,,False,True,380000.0,1153719636,2026-02-27,380000.0,Chanel,Walker,34.6814,-118.14668,601 W Avenue J9,Residential,1659.0,380000.0,0,Estate Properties,Estate Properties,,Chanel Walker,,,PVWALKCHA,Chanel,Walker,,1153719636,LAC - Lancaster,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.1884,,PalosVerdesPeninsula,1972.0,601.0,PV26041509,2.0,Lancaster,4.0,2026-02-27,,2026-01-24,2025-11-21,CA,True,1.0,One,8206.0,4.0,False,2.0,Antelope Valley Union,93534,0.0,8206.0,CRMLS,CRMLS_CRM,False,False,False
OrangeCounty,OrangeCounty,,True,True,1430000.0,1153712303,2026-02-27,1400000.0,Hanson,Yang,33.705324,-117.950204,17741 Los Alamos,Residential,2035.0,1430000.0,0,Real Broker,Real Broker,,Hanson Yang,,,OCYANGHAN,Hanson,Yang,,1153712303,16 - Fountain Valley / Northeast HB,Orange,Closed,True,2.0,SingleFamilyResidence,0.1652,/,OrangeCounty,1975.0,17741.0,OC26033459,2.0,Fountain Valley,4.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,1.0,One,7198.0,4.0,False,2.0,Fountain Valley,92708,0.0,7198.0,CRMLS,CRMLS_CRM,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,Wood,False,False,3100000.0,1153700800,2026-02-27,3070000.0,Michael,Nourmand,34.078441,-118.370755,410 N Flores Street,Residential,2828.0,3100000.0,3,Nourmand & Associates-BH,Compass,Nourmand & Associates-BH,Michael Nourmand,Adam,Sires,CLW-C137958,Robin,Gaur,,1153700800,C19 - Beverly Center-Miracle Mile,Los Angeles,Closed,,0.0,SingleFamilyResidence,0.1498,,BeverlyHillsGreaterLa,1925.0,410.0,26656277,4.0,Los Angeles,5.0,2026-02-27,,2026-02-14,2026-02-11,CA,True,2.0,Two,6526.0,,False,,,90048,,6526.0,CRMLS,CRMLS_CL,False,False,False
PacificWest,PacificWest,"Carpet,Vinyl",False,False,618000.0,1153686318,2026-02-27,618000.0,Jonathan,Pearson,33.90537,-117.990211,15943 Alta Vista C,Residential,1086.0,618000.0,0,Redfin Corporation,Redfin Corporation,,Jonathan Pearson,,,pjonpear,Jonathan,Pearson,Monthly,1153686318,M3 - La Mirada,Los Angeles,Closed,False,1.0,Condominium,5.5553,,PacificWest,1980.0,15943.0,PW26043704,2.0,La Mirada,2.0,2026-02-27,,2026-02-27,2026-02-27,CA,False,1.0,One,241989.0,2.0,False,1.0,Norwalk - La Mirada,90638,530.0,241989.0,CRMLS,CRMLS_CRM,False,False,False
BayEast,BayEast,"Laminate,Tile",,False,650000.0,1153682543,2026-02-27,650000.0,DeeDee,French,37.68751331,-121.79027843,723 Sandpiper Cmn,Residential,836.0,650000.0,0,Legacy Real Estate & Assoc.,Legacy Real Estate & Assoc.,,DeeDee French,,,CCBE-206533083,DeeDee,French,Monthly,1153682543,,Alameda,Closed,True,2.0,Townhouse,0.0452,Not Listed,BayEast,1970.0,723.0,41125409,2.0,Livermore,2.0,2026-02-27,,2026-02-27,2026-02-27,CA,False,1.0,One,1970.0,,False,1.0,,94551,473.0,1970.0,CRMLS,CRMLS_CCBE,False,False,False
SouthBay,SouthBay,,False,False,1400000.0,1153682172,2026-02-25,1228000.0,Edward,Kaminsky,33.866433,-118.366692,2421 Clark B,Residential,2061.0,1400000.0,0,"eXp Realty of California, Inc","eXp Realty of California, Inc","eXp Realty of California, Inc",Edward Kaminsky,Christina,Kaminsky,SKAMIEDW,Edward,Kaminsky,Monthly,1153682172,152 - N Redondo Bch/Villas South,Los Angeles,Closed,True,2.0,Townhouse,0.1719,,SouthBay,1990.0,2421.0,SB26011220,3.0,Redondo Beach,4.0,2026-02-25,Jacqueline,2026-02-07,2026-01-14,CA,True,2.0,Two,7488.0,2.0,False,2.0,Redondo Unified,90278,160.0,7488.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,,False,,2999999.0,1153680508,2026-02-27,3400000.0,Eddie,Oberoi,37.31727192,-122.01764109,10390 Pineville Avenue,Residential,2018.0,2999999.0,0,Intero Real Estate Services,Ting Real Estate Services,,Eddie Oberoi,,,ML5100505,Ting,Niu,,1153680508,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.1694,,Mlslistings,1958.0,10390.0,ML82032988,2.0,Cupertino,4.0,2026-02-27,Tia,2026-02-27,2026-02-27,CA,False,,,7380.0,,False,2.0,Other,95014,,7380.0,CRMLS,CRMLS_MLSL,False,False,False
PacificWest,Newport,,True,False,750000.0,1153674432,2026-02-26,700000.0,Brian,Gibney,33.656452,-117.585856,51 Lobelia,Residential,974.0,750000.0,0,Coldwell Banker Realty,Torelli Realty,,Brian Gibney,,,PTOREVAL,Valerie,Torelli,Monthly,1153674432,R1 - Rancho Santa Margarita North,Orange,Closed,True,2.0,Condominium,0.3351,Brisa del Lago II (BDII),PacificWest,1989.0,51.0,NP26043503,2.0,Rancho Santa Margarita,2.0,2026-02-26,,2026-02-12,2026-02-03,CA,True,1.0,One,14597.0,2.0,False,2.0,Saddleback Valley Unified,92688,500.0,14597.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,,True,,715000.0,1153672894,2026-02-27,730000.0,Debbie,Adamo,37.10260003,-121.6404887,15310 Calle Enrique,Residential,1141.0,715000.0,0,Christie's International Real Estate Sereno,Christie's International Real Estate Sereno,,Debbie Adamo,,,ML5106263,Debbie,Adamo,Monthly,1153672894,699 - Not Defined,Santa Clara,Closed,True,1.0,SingleFamilyResidence,0.0463,,Mlslistings,1982.0,15310.0,ML82036552,2.0,Morgan Hill,2.0,2026-02-27,,2026-02-27,2026-02-27,CA,True,,,2016.0,,False,1.0,Other,95037,100.0,2016.0,CRMLS,CRMLS_MLSL,False,False,False
Newport,Newport,Wood,False,False,4650000.0,1153659321,2026-02-24,4650000.0,Jon,Flagg,33.614602,-117.922747,250 Via Lido Soud,Residential,2954.0,4650000.0,0,Pacific Sotheby's Int'l Realty,Pacific Sotheby's Int'l Realty,Pacific Sotheby's Int'l Realty,Jon Flagg,Olga,Matthews,U10312,Jon,Flagg,Annually,1153659321,N8 - West Newport - Lido,Orange,Closed,True,2.0,SingleFamilyResidence,0.0747,Lido Island (LIDO),Newport,1954.0,250.0,NP26043399,4.0,Newport Beach,4.0,2026-02-24,,2026-02-24,2026-02-24,CA,True,2.0,Two,3255.0,1.0,False,2.0,Newport Mesa Unified,92663,1300.0,3255.0,CRMLS,CRMLS_CRM,False,False,False
OrangeCounty,OrangeCounty,,False,False,755000.0,1153639746,2026-02-27,755000.0,Johnathon,Doan,33.792926,-117.99567,7821 Yorkshire,Residential,1402.0,755000.0,0,Equinox Real Estate Group,Anvil Real Estate,Equinox Real Estate Group,Johnathon Doan,Christine,Santos,OCGALAPAO,Paolo,Galang,,1153639746,699 - Not Defined,Orange,Closed,True,2.0,SingleFamilyResidence,0.167,,OrangeCounty,1956.0,7821.0,OC26038506,2.0,Stanton,4.0,2026-02-27,,2026-01-28,2026-01-27,CA,True,1.0,One,7276.0,4.0,False,2.0,Anaheim Union High,90680,0.0,7276.0,CRMLS,CRMLS_CRM,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,,True,,3995000.0,1153638818,2026-02-26,3950000.0,Howard,Zuckerman,34.163491,-118.681248,25505 Hamilton Court,Residential,4511.0,3995000.0,0,Berkshire Hathaway HomeServices California Properties,New Vision R.E. & Investments,,Howard Zuckerman,,,CLW-X82143,Michael,Tsypin,Monthly,1153638818,CLB - Calabasas,Los Angeles,Closed,,3.0,SingleFamilyResidence,0.3913,,BeverlyHillsGreaterLa,1992.0,25505.0,26657455,5.0,Calabasas,5.0,2026-02-26,,2026-02-25,2026-02-25,CA,True,2.0,Two,17045.0,,False,,,91302,595.0,17045.0,CRMLS,CRMLS_CL,False,False,False
Mrmls,PacificWest,Laminate,False,False,735000.0,1153637580,2026-02-26,735000.0,Nicole,Pompey,33.873599,-117.909526,232 N Cornell Avenue,Residential,1069.0,735000.0,0,T.N.G. Real Estate Consultants,None MRML,T.N.G. Real Estate Consultants,Nicole Pompey,Alex,Tijerina,NONE,NONE,NONE,,1153637580,83 - Fullerton,Orange,Closed,False,6.0,SingleFamilyResidence,0.1435,,Mrmls,1922.0,232.0,PW26043285,1.0,Fullerton,3.0,2026-02-26,,2026-01-27,2026-01-27,CA,False,1.0,One,6250.0,3.0,False,2.0,Fullerton Joint Union High,92831,0.0,6250.0,CRMLS,CRMLS_CRM,False,False,False
Newport,PacificWest,,True,True,7250000.0,1153637111,2026-02-27,6841211.25,Cynthia,Voss,33.629661,-117.893431,1370 Hampshire,Residential,3575.0,7250000.0,0,Re/Max R. E. Specialists,Pacific Sotheby's Int'l Realty,Re/Max R. E. Specialists,Cynthia Voss,Nathan,Walter,U12497,Timothy,Carr,,1153637111,N7 - West Bay - Santa Ana Heights,Orange,Closed,True,3.0,SingleFamilyResidence,0.241,"Baycrest """"R"""" Series (BCR)",Newport,1966.0,1370.0,PW26043283,3.0,Newport Beach,4.0,2026-02-27,Kenneth,2025-12-13,2025-12-13,CA,True,2.0,Two,10500.0,0.0,False,3.0,Newport Mesa Unified,92660,0.0,10500.0,CRMLS,CRMLS_CRM,False,False,False
